🕘️更新时间,#genre#
江苏卫视,http://27.184.64.40:58888/rtp/239.254.200.51:8028
江苏卫视,http://114.254.38.155:18888/rtp/239.3.1.135:8028
江苏卫视,http://106.116.243.102:9999/rtp/239.254.200.51:8028
江苏卫视,http://59.173.120.39:4022/rtp/239.254.96.144:8938
江苏卫视,http://111.127.156.228:51234/rtp/239.29.0.102:5000
江苏卫视,http://183.162.104.68:8888/rtp/238.1.78.165:7192
江苏卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGouanh3bHR4LmNvbTo4MDAzL2pzd3MubTN1OA==
江苏卫视,http://116.2.171.161:4010/rtp/232.0.0.116:1234
江苏卫视,http://183.220.20.17:4321/rtp/239.11.0.76:5140
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
北京卫视,http://pa.kuangdeng.top:8081/hls/20/index.m3u8
北京卫视,http://111.162.206.18:8686/rtp/225.1.1.113:5002
北京卫视,http://120.40.63.59:1000/rtp/239.61.2.32:8186
北京卫视,http://61.176.4.92:40001/rtp/232.0.0.117:1234
北京卫视,http://116.234.24.88:4022/rtp/239.45.3.229:5140
北京卫视,http://27.184.64.40:58888/rtp/239.254.200.47:8024
北京卫视,http://114.100.195.95:4022/rtp/238.1.78.162:7168
北京卫视,http://114.254.38.155:18888/rtp/239.3.1.241:8000
北京卫视,http://115.171.216.75:4000/rtp/225.1.8.21:8002
北京卫视,http://183.162.104.68:8888/rtp/238.1.78.162:7168
北京卫视,http://59.173.120.39:4022/rtp/239.254.96.141:8920
北京卫视,http://111.127.156.228:51234/rtp/239.29.0.108:5000
北京卫视,http://106.116.243.102:9999/rtp/239.254.200.47:8024
北京卫视,http://221.10.226.195:5000/rtp/239.0.0.52:5140
湖北卫视,http://pa.kuangdeng.top:8081/hls/24/index.m3u8
湖北卫视,http://111.162.206.18:8686/rtp/225.1.1.147:5002
湖北卫视,http://117.86.48.172:8888/rtp/239.49.8.8:9632
湖北卫视,http://116.234.24.88:4022/rtp/239.45.3.239:5140
湖北卫视,http://61.176.4.92:40001/rtp/232.0.0.124:1234
湖北卫视,http://120.40.63.59:1000/rtp/239.61.2.120:8714
湖北卫视,http://27.184.64.40:58888/rtp/239.254.200.164:6000
湖北卫视,http://223.198.241.28:4000/rtp/239.253.64.207:5140
湖北卫视,http://59.173.120.39:4022/rtp/239.254.96.115:8664
湖北卫视,http://117.174.25.254:8188/rtp/239.0.0.67:5140
湖北卫视,http://116.2.171.161:4010/rtp/232.0.0.124:1234
湖北卫视,http://221.10.226.195:5000/rtp/239.0.0.67:5140
湖北卫视,http://111.127.156.228:51234/rtp/239.29.0.107:5000
湖北卫视,http://114.254.38.155:18888/rtp/239.3.1.138:8044
湖北卫视,http://106.59.3.76:55555/rtp/239.200.200.68:8772
黑龙江卫视,http://pa.kuangdeng.top:8081/hls/22/index.m3u8
黑龙江卫视,http://111.162.206.18:8686/rtp/225.1.1.115:5002
黑龙江卫视,http://120.40.63.59:1000/rtp/239.61.2.34:8198
黑龙江卫视,http://117.86.48.172:8888/rtp/239.49.8.14:9426
黑龙江卫视,http://61.176.4.92:40001/rtp/232.0.0.95:1234
黑龙江卫视,http://117.86.48.172:8888/rtp/239.49.8.144:6000
黑龙江卫视,http://27.184.64.40:58888/rtp/239.254.200.49:8016
黑龙江卫视,http://114.254.38.155:18888/rtp/239.3.1.133:8016
黑龙江卫视,http://111.113.88.135:2000/rtp/239.121.4.120:8702
黑龙江卫视,http://116.234.24.88:4022/rtp/239.45.3.232:5140
黑龙江卫视,http://59.173.120.39:4022/rtp/239.254.96.138:8902
黑龙江卫视,http://117.174.25.254:8188/rtp/239.0.0.57:5140
黑龙江卫视,http://183.162.104.68:8888/rtp/238.1.78.159:7144
黑龙江卫视,http://221.10.226.195:5000/rtp/239.0.0.57:5140
黑龙江卫视,http://114.100.195.95:4022/rtp/238.1.78.159:7144
安徽卫视,http://satellitepull.cnr.cn/live/wxahws/playlist.m3u8
安徽卫视,http://203.205.191.53/live.ahsx.ahtv.cn/live/ahwssx.m3u8
安徽卫视,http://pa.kuangdeng.top:8081/hls/35/index.m3u8
安徽卫视,http://111.162.206.18:8686/rtp/225.1.1.127:5002
安徽卫视,http://120.40.63.59:1000/rtp/239.61.2.248:9476
安徽卫视,http://61.176.4.92:40001/rtp/232.0.0.141:1234
安徽卫视,http://117.86.48.172:8888/rtp/239.49.8.204:6000
安徽卫视,http://116.234.24.88:4022/rtp/239.45.1.120:5140
安徽卫视,http://27.184.64.40:58888/rtp/239.254.200.163:6000
安徽卫视,http://106.116.243.102:9999/rtp/239.254.200.163:6000
安徽卫视,http://116.2.171.161:4010/rtp/232.0.0.141:1234
安徽卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGoxLmp4d2x0eC5jb206ODAwMy9haHdzLm0zdTg=
安徽卫视,http://59.173.120.39:4022/rtp/239.69.1.70:10060
安徽卫视,http://114.254.38.155:18888/rtp/239.3.1.211:8064
安徽卫视,http://117.174.25.254:8188/rtp/239.0.0.65:5140
重庆卫视,http://pa.kuangdeng.top:8081/hls/47/index.m3u8
重庆卫视,http://111.162.206.18:8686/rtp/225.1.1.155:5002
重庆卫视,http://120.40.63.59:1000/rtp/239.61.2.250:9488
重庆卫视,http://61.176.4.92:40001/rtp/232.0.0.186:1234
重庆卫视,http://117.86.48.172:8888/rtp/239.49.8.57:9830
重庆卫视,http://27.184.64.40:58888/rtp/239.254.200.203:6323
重庆卫视,http://183.220.20.17:4321/rtp/239.11.0.116:5140
重庆卫视,http://106.116.243.102:9999/rtp/239.254.200.203:6323
重庆卫视,http://116.234.24.88:4022/rtp/239.45.1.84:5140
重庆卫视,http://59.173.120.39:4022/rtp/239.69.1.149:10530
重庆卫视,http://114.254.38.155:18888/rtp/239.3.1.122:8160
重庆卫视,http://114.100.195.95:4022/rtp/238.1.78.31:6176
重庆卫视,http://223.198.241.28:4000/rtp/239.253.64.55:5140
重庆卫视,http://106.59.3.76:55555/rtp/239.200.200.49:8264
重庆卫视,http://116.2.171.161:4010/rtp/232.0.0.186:1234
东南卫视,http://pa.kuangdeng.top:8081/hls/48/index.m3u8
东南卫视,http://120.40.63.59:1000/rtp/239.61.2.132:8708
东南卫视,http://111.113.88.135:2000/rtp/239.121.4.102:9226
东南卫视,http://www.520345.xyz:8188/rtp/239.69.1.108:10286
东南卫视,http://61.176.4.92:40001/rtp/232.0.0.74:1234
东南卫视,http://114.254.38.155:18888/rtp/239.3.1.156:8148
东南卫视,http://114.100.195.95:4022/rtp/238.1.78.22:6104
东南卫视,http://59.173.120.39:4022/rtp/239.69.1.108:10286
东南卫视,http://116.234.24.88:4022/rtp/239.45.1.121:5140
东南卫视,http://106.116.243.102:9999/rtp/239.254.201.13:6291
东南卫视,http://223.167.245.215:8001/rtp/239.45.1.121:5140
东南卫视,http://27.184.64.40:58888/rtp/239.254.201.13:6291
东南卫视,http://183.162.104.68:8888/rtp/238.1.78.22:6104
东南卫视,http://117.86.48.172:8888/rtp/239.49.1.45:6000
甘肃卫视,http://120.40.63.59:1000/rtp/239.61.2.225:9338
甘肃卫视,http://pa.kuangdeng.top:8081/hls/38/index.m3u8
甘肃卫视,http://116.234.24.88:4022/rtp/239.45.1.234:5140
甘肃卫视,http://114.100.195.95:4022/rtp/238.1.79.36:4400
甘肃卫视,http://www.520345.xyz:8188/rtp/239.69.2.23:11292
甘肃卫视,http://111.127.156.228:51234/rtp/239.29.1.124:5000
甘肃卫视,http://61.176.4.92:40001/rtp/232.0.0.50:1234
广西卫视,http://pa.kuangdeng.top:8081/hls/28/index.m3u8
广西卫视,http://120.40.63.59:1000/rtp/239.61.2.48:8282
广西卫视,http://116.234.24.88:4022/rtp/239.45.0.5:5140
广西卫视,http://111.162.206.18:8686/rtp/225.1.2.81:5002
广西卫视,http://27.184.64.40:58888/rtp/239.254.200.80:8300
广西卫视,http://61.176.4.92:40001/rtp/232.0.0.76:1234
广西卫视,http://117.86.48.172:8888/rtp/239.49.1.40:6000
广西卫视,http://www.520345.xyz:8188/rtp/239.69.1.191:10788
广西卫视,http://106.59.3.76:55555/rtp/239.200.200.53:8280
广西卫视,http://114.100.195.95:4022/rtp/238.1.78.70:6432
广西卫视,http://59.173.120.39:4022/rtp/239.69.1.191:10788
广西卫视,http://221.10.226.195:5000/rtp/239.0.0.185:5140
广西卫视,http://106.116.243.102:9999/rtp/239.254.200.80:8300
贵州卫视,http://satellitepull.cnr.cn/live/wx32gzws/playlist.m3u8
贵州卫视,http://pa.kuangdeng.top:8081/hls/39/index.m3u8
贵州卫视,http://111.162.206.18:8686/rtp/225.1.2.28:5002
贵州卫视,http://120.40.63.59:1000/rtp/239.61.2.159:8942
贵州卫视,http://116.234.24.88:4022/rtp/239.45.1.80:5140
贵州卫视,http://114.254.38.155:18888/rtp/239.3.1.149:8076
贵州卫视,http://117.86.48.172:8888/rtp/239.49.1.52:6000
贵州卫视,http://59.173.120.39:4022/rtp/239.69.1.150:10536
贵州卫视,http://111.113.88.135:2000/rtp/239.121.4.65:8364
贵州卫视,http://27.184.64.40:58888/rtp/239.254.201.20:6315
贵州卫视,http://114.100.195.95:4022/rtp/238.1.78.244:7824
贵州卫视,http://117.174.25.254:8188/rtp/239.0.0.64:5140
贵州卫视,http://221.10.226.195:5000/rtp/239.0.0.64:5140
贵州卫视,http://116.2.171.161:4010/rtp/232.0.0.181:1234
贵州卫视,http://106.116.243.102:9999/rtp/239.254.201.20:6315
海南卫视,http://111.162.206.18:8686/rtp/225.1.2.82:5002
海南卫视,http://116.234.24.88:4022/rtp/239.45.1.81:5140
海南卫视,http://61.176.4.92:40001/rtp/232.0.0.26:1234
海南卫视,http://120.40.63.59:1000/rtp/239.61.2.42:8246
海南卫视,http://pa.kuangdeng.top:8081/hls/41/index.m3u8
海南卫视,http://27.184.64.40:58888/rtp/239.254.201.125:6288
海南卫视,http://106.116.243.102:9999/rtp/239.254.201.125:6288
海南卫视,http://116.2.171.161:4010/rtp/232.0.0.26:1234
海南卫视,http://117.86.48.172:8888/rtp/239.49.1.41:6000
海南卫视,http://59.173.120.39:4022/rtp/239.69.1.151:10542
海南卫视,http://114.100.195.95:4022/rtp/238.1.79.49:4504
海南卫视,http://183.162.104.68:8888/rtp/238.1.79.49:4504
海南卫视,http://223.167.245.215:8001/rtp/239.45.1.81:5140
海南卫视,http://111.127.156.228:51234/rtp/239.29.1.126:5000
河北卫视,http://pa.kuangdeng.top:8081/hls/29/index.m3u8
河北卫视,http://111.162.206.18:8686/rtp/225.1.2.27:5002
河北卫视,http://120.40.63.59:1000/rtp/239.61.2.57:8336
河北卫视,http://116.234.24.88:4022/rtp/239.45.1.44:5140
河北卫视,http://117.86.48.172:8888/rtp/239.49.8.188:6000
河北卫视,http://27.184.64.40:58888/rtp/239.254.200.174:6000
河北卫视,http://223.198.241.28:4000/rtp/239.253.64.210:5140
河北卫视,http://111.113.88.135:2000/rtp/239.121.4.76:8430
河北卫视,http://59.173.120.39:4022/rtp/239.254.96.113:9616
河北卫视,http://114.254.38.155:18888/rtp/239.3.1.148:8072
河北卫视,http://61.176.4.92:40001/rtp/232.0.0.49:1234
河北卫视,http://114.100.195.95:4022/rtp/238.1.78.245:7832
河北卫视,http://106.116.243.102:9999/rtp/239.254.200.174:6000
河北卫视,http://111.127.156.228:51234/rtp/239.29.0.124:5000
河北卫视,http://8.138.7.223/tv/hot.php?id=21
河南卫视,http://150.158.10.195:80/dxxw.php
河南卫视,http://xxwx.yoesun.com/xxw/河南网.php
河南卫视,http://xxwx.yoesun.com/xxw/河南网.php?id=hnws
河南卫视,http://satellitepull.cnr.cn/live/wxhnws/playlist.m3u8
河南卫视,http://111.162.206.18:8686/rtp/225.1.2.61:5002
河南卫视,http://120.40.63.59:1000/rtp/239.61.2.59:8348
河南卫视,http://pa.kuangdeng.top:8081/hls/40/index.m3u8
河南卫视,http://27.184.64.40:58888/rtp/239.254.201.16:7174
河南卫视,http://59.173.120.39:4022/rtp/239.69.1.168:10644
河南卫视,http://106.116.243.102:9999/rtp/239.254.201.16:7174
河南卫视,http://61.176.4.92:40001/rtp/232.0.0.80:1234
河南卫视,http://116.234.24.88:4022/rtp/239.45.0.3:5140
河南卫视,http://117.86.48.172:8888/rtp/239.49.1.44:6000
河南卫视,http://221.10.226.195:5000/rtp/239.0.0.182:5140
河南卫视,http://114.100.195.95:4022/rtp/238.1.79.65:4632
吉林卫视,http://pa.kuangdeng.top:8081/hls/31/index.m3u8
吉林卫视,http://111.162.206.18:8686/rtp/225.1.2.26:5002
吉林卫视,http://120.40.63.59:1000/rtp/239.61.2.223:9326
吉林卫视,http://61.176.4.92:40001/rtp/232.0.0.180:1234
吉林卫视,http://116.234.24.88:4022/rtp/239.45.0.6:5140
吉林卫视,http://27.184.64.40:58888/rtp/239.254.201.15:6339
吉林卫视,http://117.86.48.172:8888/rtp/239.49.1.49:6000
吉林卫视,http://59.173.120.39:4022/rtp/239.69.1.212:10914
吉林卫视,http://114.254.38.155:18888/rtp/239.3.1.240:8172
吉林卫视,http://117.174.25.254:8188/rtp/239.0.0.191:5140
吉林卫视,http://111.113.88.135:2000/rtp/239.121.4.43:8232
吉林卫视,http://116.2.171.161:4010/rtp/232.0.0.180:1234
吉林卫视,http://183.162.104.68:8888/rtp/238.1.79.48:4496
吉林卫视,http://106.116.243.102:9999/rtp/239.254.201.15:6339
吉林卫视,http://114.100.195.95:4022/rtp/238.1.79.48:4496
江西卫视,http://pa.kuangdeng.top:8081/hls/30/index.m3u8
江西卫视,http://111.162.206.18:8686/rtp/225.1.2.29:5002
江西卫视,http://120.40.63.59:1000/rtp/239.61.2.182:9080
江西卫视,http://116.234.24.88:4022/rtp/239.45.1.122:5140
江西卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGoxLmp4d2x0eC5jb206ODAwMy9qeHdzLm0zdTg=
江西卫视,http://61.176.4.92:40001/rtp/232.0.0.82:1234
江西卫视,http://106.116.243.102:9999/rtp/239.254.201.12:6290
江西卫视,http://111.113.88.135:2000/rtp/239.121.4.111:8648
江西卫视,http://27.184.64.40:58888/rtp/239.254.201.12:6290
江西卫视,http://114.100.195.95:4022/rtp/238.1.78.26:6136
江西卫视,http://183.162.104.68:8888/rtp/238.1.78.26:6136
江西卫视,http://114.254.38.155:18888/rtp/239.3.1.123:8164
江西卫视,http://www.520345.xyz:8188/rtp/239.69.1.126:10394
江西卫视,http://223.198.241.28:4000/rtp/239.253.64.56:5140
江西卫视,http://115.171.216.75:4000/rtp/225.1.1.9:8164
辽宁卫视,http://pa.kuangdeng.top:8081/hls/27/index.m3u8
辽宁卫视,http://111.162.206.18:8686/rtp/225.1.1.154:5002
辽宁卫视,http://116.234.24.88:4022/rtp/239.45.1.123:5140
辽宁卫视,http://120.40.63.59:1000/rtp/239.61.2.181:9074
辽宁卫视,http://61.176.4.92:40001/rtp/232.0.0.126:1234
辽宁卫视,http://117.86.48.172:8888/rtp/239.49.8.48:8000
辽宁卫视,http://111.113.88.135:2000/rtp/239.121.4.163:8962
辽宁卫视,http://59.173.120.39:4022/rtp/239.69.1.71:10066
辽宁卫视,http://27.184.64.40:58888/rtp/239.254.200.57:8056
辽宁卫视,http://117.86.48.172:8888/rtp/239.49.1.35:6000
辽宁卫视,http://223.198.241.28:4000/rtp/239.253.64.150:5140
辽宁卫视,http://114.254.38.155:18888/rtp/239.3.1.210:8056
辽宁卫视,http://183.162.104.68:8888/rtp/238.1.78.21:6096
辽宁卫视,http://221.10.226.195:5000/rtp/239.0.0.56:5140
辽宁卫视,http://116.2.171.161:4010/rtp/232.0.0.126:1234
内蒙古卫视,http://116.234.24.88:4022/rtp/239.45.1.238:5140
内蒙古卫视,http://114.100.195.95:4022/rtp/238.1.78.103:6696
内蒙古卫视,http://120.40.63.59:1000/rtp/239.61.2.226:9344
内蒙古卫视,http://27.184.64.40:58888/rtp/239.254.200.84:8176
内蒙古卫视,http://111.127.156.228:51234/rtp/239.29.0.2:5000
内蒙古卫视,http://115.171.216.111:4000/rtp/225.1.8.156:8176
内蒙古卫视,http://61.176.4.92:40001/rtp/232.0.0.111:1234
宁夏卫视,http://pa.kuangdeng.top:8081/hls/42/index.m3u8
宁夏卫视,http://120.40.63.59:1000/rtp/239.61.2.56:8330
宁夏卫视,http://123.174.106.183:8888/rtp/239.1.1.56:8056
宁夏卫视,http://111.113.88.135:2000/rtp/239.121.4.94:8538
宁夏卫视,http://116.234.24.88:4022/rtp/239.45.1.213:5140
宁夏卫视,http://114.100.195.95:4022/rtp/238.1.78.109:6744
宁夏卫视,http://61.176.4.92:40001/rtp/232.0.0.34:1234
宁夏卫视,http://106.59.3.76:55555/rtp/239.200.200.60:8308
宁夏卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGoxLmp4d2x0eC5jb206ODAwMy9saW54d3MubTN1OA==
宁夏卫视,http://27.184.64.40:58888/rtp/239.254.200.87:8124
青海卫视,http://pa.kuangdeng.top:8081/hls/43/index.m3u8
青海卫视,http://120.40.63.59:1000/rtp/239.61.2.60:8354
青海卫视,http://117.86.48.172:8888/rtp/239.49.1.53:6000
青海卫视,http://27.184.64.40:58888/rtp/239.254.200.85:8184
青海卫视,http://116.234.24.88:4022/rtp/239.45.1.230:5140
青海卫视,http://114.100.195.95:4022/rtp/238.1.78.102:6688
青海卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGoxLmp4d2x0eC5jb206ODAwMy9saXZlMTA5Ni5tM3U4
青海卫视,http://106.59.3.76:55555/rtp/239.200.200.58:8300
青海卫视,http://61.176.4.92:40001/rtp/232.0.0.101:1234
山东卫视,http://219.147.245.238:25380/newlive/live/hls/32/live.m3u8
山东卫视,http://pa.kuangdeng.top:8081/hls/23/index.m3u8
山东卫视,http://116.234.24.88:4022/rtp/239.45.3.238:5140
山东卫视,http://120.40.63.59:1000/rtp/239.61.2.119:8708
山东卫视,http://221.10.226.195:5000/rtp/239.0.0.66:5140
山东卫视,http://114.100.195.95:4022/rtp/238.1.78.169:7224
山东卫视,http://111.113.88.135:2000/rtp/239.121.4.162:8956
山东卫视,http://117.174.25.254:8188/rtp/239.0.0.66:5140
山东卫视,http://61.176.4.92:40001/rtp/232.0.0.131:1234
山东卫视,http://116.2.171.161:4010/rtp/232.0.0.131:1234
山东卫视,http://27.184.64.40:58888/rtp/239.254.200.55:8052
山东卫视,http://59.173.120.39:4022/rtp/239.69.1.69:10054
山东卫视,http://106.59.3.76:55555/rtp/239.200.200.168:8748
山东卫视,http://183.162.104.68:8888/rtp/238.1.78.169:7224
山东卫视,http://223.167.245.215:8001/rtp/239.45.3.238:5140
山西卫视,http://pa.kuangdeng.top:8081/hls/44/index.m3u8
山西卫视,http://116.234.24.88:4022/rtp/239.45.1.229:5140
山西卫视,http://114.100.195.95:4022/rtp/238.1.78.95:6632
山西卫视,http://120.40.63.59:1000/rtp/239.61.2.224:9332
山西卫视,http://27.184.64.40:58888/rtp/239.254.200.83:8172
山西卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGoxLmp4d2x0eC5jb206ODAwMy9zeHdzLm0zdTg=
山西卫视,http://106.59.3.76:55555/rtp/239.200.200.56:8292
山西卫视,http://117.86.48.172:8888/rtp/239.49.1.51:6000
山西卫视,http://61.176.4.92:40001/rtp/232.0.0.86:1234
陕西卫视,http://221.10.226.195:5000/rtp/239.0.0.53:5140
陕西卫视,http://pa.kuangdeng.top:8081/hls/45/index.m3u8
陕西卫视,http://117.174.25.254:8188/rtp/239.0.0.53:5140
陕西卫视,http://116.234.24.88:4022/rtp/239.45.1.232:5140
陕西卫视,http://114.100.195.95:4022/rtp/238.1.78.88:6576
陕西卫视,http://61.176.4.92:40001/rtp/232.0.0.35:1234
陕西卫视,http://27.184.64.40:58888/rtp/239.254.200.82:8140
陕西卫视,http://106.59.3.76:55555/rtp/239.200.200.55:8288
四川卫视,http://pa.kuangdeng.top:8081/hls/32/index.m3u8
四川卫视,http://116.234.24.88:4022/rtp/239.45.1.83:5140
四川卫视,http://111.162.206.18:8686/rtp/225.1.1.123:5002
四川卫视,http://221.10.226.195:5000/rtp/239.0.0.1:5140
四川卫视,http://120.40.63.59:1000/rtp/239.61.2.251:9494
四川卫视,http://114.100.195.95:4022/rtp/238.1.78.30:6168
四川卫视,http://117.174.25.254:8188/rtp/239.0.0.1:5140
四川卫视,http://116.2.171.161:4010/rtp/232.0.0.185:1234
四川卫视,http://27.184.64.40:58888/rtp/239.254.200.202:6325
四川卫视,http://59.173.120.39:4022/rtp/239.69.1.169:10650
四川卫视,http://223.167.245.215:8001/rtp/239.45.1.83:5140
四川卫视,http://117.86.48.172:8888/rtp/239.49.1.43:6000
四川卫视,http://183.162.104.68:8888/rtp/238.1.78.30:6168
四川卫视,http://61.176.4.92:40001/rtp/232.0.0.185:1234
三沙卫视,http://120.40.63.59:1000/rtp/239.61.3.10:9578
三沙卫视,http://pa.kuangdeng.top:8081/hls/37/index.m3u8
三沙卫视,http://116.234.24.88:4022/rtp/239.45.1.82:5140
三沙卫视,http://114.100.195.95:4022/rtp/238.1.78.27:6144
三沙卫视,http://106.59.3.76:55555/rtp/239.200.201.136:8140
天津卫视,http://satellitepull.cnr.cn/live/wxtjws/playlist.m3u8
天津卫视,http://pa.kuangdeng.top:8081/hls/25/index.m3u8
天津卫视,http://111.162.206.18:8686/rtp/225.1.1.111:5002
天津卫视,http://114.100.195.95:4022/rtp/238.1.78.20:6088
天津卫视,http://116.234.24.88:4022/rtp/239.45.1.124:5140
天津卫视,http://221.10.226.195:5000/rtp/239.0.0.54:5140
天津卫视,http://120.40.63.59:1000/rtp/239.61.2.180:9068
天津卫视,http://111.113.88.135:2000/rtp/239.121.4.72:8406
天津卫视,http://111.127.156.228:51234/rtp/239.29.0.98:5000
天津卫视,http://61.176.4.92:40001/rtp/232.0.0.125:1234
天津卫视,http://114.254.38.155:18888/rtp/239.3.1.141:1234
天津卫视,http://106.116.243.102:9999/rtp/239.254.200.54:1234
天津卫视,http://117.174.25.254:8188/rtp/239.0.0.54:5140
天津卫视,http://27.184.64.40:58888/rtp/239.254.200.54:1234
天津卫视,http://116.2.171.161:4010/rtp/232.0.0.125:1234
西藏卫视,http://satellitepull.cnr.cn/live/wxxzws/playlist.m3u8
西藏卫视,http://110.42.37.69:6688/live/live.php?token=zUA1TRLJ9Q&id=xzws&zy.m3u8
西藏卫视,http://120.40.63.59:1000/rtp/239.61.2.229:9362
西藏卫视,http://123.174.106.183:8888/rtp/239.1.1.57:8057
西藏卫视,http://116.234.24.88:4022/rtp/239.45.1.231:5140
西藏卫视,http://114.100.195.95:4022/rtp/238.1.78.101:6680
西藏卫视,http://106.59.3.76:55555/rtp/239.200.200.61:8312
西藏卫视,http://61.176.4.92:40001/rtp/232.0.0.114:1234
西藏卫视,http://27.184.64.40:58888/rtp/239.254.200.88:8164
新疆卫视,http://120.40.63.59:1000/rtp/239.61.2.227:9350
新疆卫视,http://116.234.24.88:4022/rtp/239.45.1.116:5140
新疆卫视,http://123.174.106.183:8888/rtp/239.1.1.59:8059
新疆卫视,http://114.100.195.95:4022/rtp/238.1.78.110:6752
新疆卫视,http://106.59.3.76:55555/rtp/239.200.200.62:8316
新疆卫视,http://61.176.4.92:40001/rtp/232.0.0.18:1234
新疆卫视,http://27.184.64.40:58888/rtp/239.254.200.89:8160
云南卫视,http://satellitepull.cnr.cn/live/wxynws/playlist.m3u8
云南卫视,http://116.234.24.88:4022/rtp/239.45.0.4:5140
云南卫视,http://pa.kuangdeng.top:8081/hls/46/index.m3u8
云南卫视,http://120.40.63.59:1000/rtp/239.61.2.61:8360
云南卫视,https://hwapi.yntv.net/ew265l/z1z6s5.m3u8
云南卫视,http://27.184.64.40:58888/rtp/239.254.200.68:8108
云南卫视,http://61.176.4.92:40001/rtp/232.0.0.40:1234
云南卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGouanh3bHR4LmNvbTo4MDAzL3lud3MubTN1OA==
云南卫视,http://117.86.48.172:8888/rtp/239.49.1.235:6000
云南卫视,http://123.174.106.183:8888/rtp/239.1.1.54:8054
云南卫视,http://106.59.3.76:55555/rtp/239.200.200.145:8840
云南卫视,http://117.174.25.254:8188/rtp/239.0.0.74:5140
云南卫视,http://114.100.195.95:4022/rtp/238.1.78.89:6584

🦄️┃港·澳·台┃🔢,#genre#
翡翠台,https://cdn.iptv8k.top/dl/jrys.php
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40『线路08』
tvN,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8
明珠台,http://tri-metal.dsmynas.net:8001/bysid/2.m3u8
TVBS新闻,http://38.64.72.148/hls/modn/list/4027/chunklist0.m3u8
TVBS新闻,http://38.64.72.148/hls/modn/list/4027/chunklist1.m3u8
凤凰中文,https://cdn.iptv8k.top/dl/jrys.php?id=19&time=20240926215313&ip=111.229.253.40
凤凰资讯,http://211.101.246.236:35455/youtube/HFib76ySpbU
凤凰香港,https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40
凤凰香港,http://tri-metal.dsmynas.net:8001/bysid/85.m3u
凤凰香港,http://tri-metal.dsmynas.net:8001/bysid/85.m3u8
鳳凰衛視香港,http://nz171l122.bb60246.ctm.net:8892/bysid/85.m3u8
Viutv,https://cdn.iptv8k.top/dl/jrys.php?id=78&time=20240926215313&ip=111.229.253.40
